order_id,product_id,quantity,selling_price,discount
6330,62,1,363.6,10
6330,46,1,212.5,15
6331,17,1,208.25,15
6332,12,1,1257.9,30
6333,389,2,714.0,0
6333,261,1,24.3,10
6333,287,2,987.7,15
6333,286,3,1754.0,50
6334,427,1,276.0,20
6335,62,1,343.4,15
6336,466,1,311.0,0
6337,140,2,879.0,0
6337,355,1,1931.3,30
6337,201,1,267.2,20
6338,90,2,153.9,5
6338,224,2,46.55,5
6339,134,2,284.05,5
6340,28,1,126.0,10
6340,179,2,459.85,15
6340,230,1,25.65,5
6340,246,1,93.1,5
6341,460,1,40.5,10
6341,252,1,676.8,10
6342,160,1,184.0,0
6342,314,1,94.0,0
6342,186,1,163.2,20
6342,43,2,331.55,5
6343,302,1,146.2,15
6344,264,1,31.5,10
6344,386,3,213.3,10
6344,243,1,225.0,0
6344,316,1,99.2,20
6344,317,2,361.8,10
6345,443,1,121.6,20
6345,207,1,61.0,0
6345,243,1,180.0,20
6345,176,1,123.2,20
6345,144,2,201.0,0
6346,466,2,311.0,0
6346,485,1,223.2,10
6346,376,2,29.0,0
6346,393,1,683.1,10
6346,196,1,147.05,15
6347,439,2,261.9,10
6347,41,1,54.15,5
6348,7,1,1353.0,25
6348,450,2,16.15,15
6349,145,1,248.9,5
6350,322,1,38.0,5
6350,426,1,440.25,25
6351,326,1,126.9,10
6351,134,1,254.15,15
6352,86,1,746.4,20
6352,464,1,29.7,10
6353,443,1,129.2,15
6353,208,1,147.6,10
6353,457,1,89.3,5
6354,450,1,19.0,0
6354,133,1,63.9,10
6355,87,1,1160.5,45
6356,482,1,106.4,20
6357,282,1,292.0,0
6357,409,2,1771.5,25
6357,108,1,48.0,0
6357,186,1,163.2,20
6358,147,2,64.0,0
6358,81,1,1970.25,25
6359,69,1,254.15,15
6359,469,2,10.8,10
6360,84,1,46.55,5
6360,313,1,53.0,0
6360,77,1,169.1,5
6360,151,2,377.15,5
6361,463,1,185.0,0
6361,261,1,27.0,0
6362,482,1,133.0,0
6362,13,1,134.3,15
6362,249,1,274.0,0
6362,343,2,168.3,15
6363,413,2,76.5,15
6364,26,2,186.3,10
6365,411,1,125.0,0
6365,92,1,192.85,5
6365,44,1,715.4,30
6365,458,3,179.35,15
6365,305,1,332.35,15
6366,453,1,352.8,10
6367,318,2,1189.5,25
6367,56,1,38.0,5
6368,346,2,39.0,0
6368,96,1,2914.4,20
6368,126,1,497.25,15
6368,350,1,229.0,0
6369,101,2,147.9,15
6370,305,1,391.0,0
6370,484,1,75.0,0
6371,194,3,125.0,0
6372,111,1,411.3,10
6373,106,1,473.4,10
6373,300,2,36.1,5
6373,306,1,212.0,20
6373,412,1,23.0,0
6373,458,1,168.8,20
6374,332,1,2988.6,15
6374,142,1,736.0,0
6374,312,1,63.0,10
6374,484,2,75.0,0
6374,499,1,83.7,10
6375,316,2,111.6,10
6376,112,1,1788.5,30
6376,14,1,76.0,0
6377,451,1,175.5,10
6377,67,1,12.0,0
6377,500,1,109.0,0
6377,249,1,232.9,15
6378,37,2,186.0,0
6378,290,1,704.7,10
6378,402,2,376.2,10
6379,466,1,311.0,0
6379,197,1,390.0,0
6380,464,2,28.05,15
6380,420,1,194.4,10
6381,315,2,402.0,25
6381,445,1,1198.5,15
6382,88,2,1643.4,55
6383,247,3,249.0,0
6383,153,1,30.0,0
6384,135,1,666.0,25
6385,114,3,222.7,15
6385,135,3,754.8,15
6386,338,1,44.0,0
6386,155,1,25.65,5
6387,257,1,207.0,0
6387,373,1,92.0,0
6387,247,2,224.1,10
6388,90,2,129.6,20
6388,456,1,2122.9,35
6388,136,2,46.0,0
6388,222,3,436.0,0
6389,413,1,85.5,5
6389,38,1,45.9,10
6390,432,1,1192.0,0
6390,62,3,323.2,20
6391,225,1,117.0,10
6391,286,2,2104.8,40
6392,120,1,246.6,10
6393,322,1,40.0,0
6393,356,1,66.0,0
6393,72,1,89.0,0
6394,212,2,34.2,5
6394,289,1,29.0,0
6395,461,1,137.7,15
6395,324,1,104.8,20
6396,481,1,1897.0,0
6397,466,1,264.35,15
6398,257,1,186.3,10
6398,147,2,60.8,5
6399,130,1,100.8,10
6399,77,1,178.0,0
6400,495,1,558.0,0
6400,466,1,311.0,0
6401,132,1,2841.3,30
6401,20,1,2343.9,35
6401,217,1,187.85,15
6402,131,3,137.7,15
6402,213,3,119.0,0
6403,4,1,83.3,15
6403,277,1,57.0,0
6403,72,1,75.65,15
6403,89,1,162.4,20
6404,263,1,141.3,10
6405,482,1,99.75,25
6405,296,3,139.2,20
6406,385,1,390.0,0
6406,45,1,1519.65,45
6407,271,2,79.0,0
6408,123,1,192.1,15
6409,223,1,887.4,15
6409,150,1,601.0,0
6409,137,1,20.0,0
6410,436,1,153.0,0
6410,409,2,1181.0,50
6410,91,1,127.3,5
6411,494,1,2438.65,15
6412,235,1,407.25,25
6412,318,1,1030.9,35
6413,173,1,50.15,15
6413,368,1,68.0,0
6414,110,3,68.0,0
6415,374,2,1423.2,20
6415,112,1,1788.5,30
6415,368,2,68.0,0
6416,432,1,953.6,20
6416,410,2,191.9,5
6417,351,1,26.0,0
6417,193,3,398.45,35
6418,335,1,437.6,20
6418,440,1,2441.6,20
6419,225,2,130.0,0
6420,485,2,198.4,20
6420,231,1,387.6,15
6421,211,2,26.1,10
6421,269,1,182.4,20
6421,468,1,108.8,15
6422,171,1,792.0,0
6422,371,2,192.85,5
6422,72,1,84.55,5
6423,234,1,141.6,20
6423,96,1,2914.4,20
6424,359,1,27.0,10
6425,500,1,87.2,20
6425,84,1,49.0,0
6425,461,1,153.9,5
6426,148,2,430.2,10
6426,228,1,37.0,0
6426,162,2,145.0,0
6426,473,2,195.0,0
6427,266,3,36.0,0
6428,174,1,264.0,0
6428,451,2,165.75,15
6429,428,1,36.9,10
6430,120,2,274.0,0
6431,121,1,458.1,10
6431,371,1,172.55,15
6432,248,1,244.8,10
6432,2,1,56.05,5
6432,225,1,104.0,20
6433,314,1,94.0,0
6433,130,2,112.0,0
6434,417,1,2656.0,20
6435,437,1,111.0,0
6435,274,1,435.1,5
6435,249,1,246.6,10
6435,127,2,210.0,0
6436,408,3,99.0,10
6436,163,2,576.0,20
6436,499,1,93.0,0
6437,217,2,198.9,10
6438,500,3,92.65,15
6438,357,2,218.0,0
6438,391,2,141.0,0
6438,137,1,20.0,0
6439,49,1,1740.15,55
6439,12,1,1797.0,0
6439,165,1,150.4,20
6440,51,1,431.1,10
6440,86,1,606.45,35
6441,447,1,105.0,0
6441,474,1,164.7,10
6442,21,3,2907.0,10
6442,187,1,473.1,5
6442,360,1,1660.4,30
6442,437,2,94.35,15
6442,113,1,165.6,20
6443,389,2,571.2,20
6444,47,1,167.45,15
6444,300,1,36.1,5
6445,80,1,412.25,15
6446,314,1,94.0,0
6446,12,1,1797.0,0
6446,8,2,207.0,10
6447,224,1,49.0,0
6447,241,1,395.2,5
6448,47,1,177.3,10
6448,259,1,17.0,0
6449,296,2,174.0,0
6450,243,1,213.75,5
6451,415,1,227.7,10
6451,86,3,793.05,15
6451,379,1,2372.0,20
6452,66,1,35.0,0
6452,191,2,417.0,0
6452,44,1,1022.0,0
6453,306,1,238.5,10
6453,103,3,43.35,15
6454,124,1,418.0,0
6455,212,1,36.0,0
6455,330,1,3921.6,20
6456,328,1,93.0,0
6457,416,1,1567.3,30
6457,233,3,2412.2,30
6458,229,2,436.5,10
6458,65,2,157.5,10
6458,426,1,469.6,20
6459,176,2,146.3,5
6459,336,1,101.0,0
6460,337,3,36.0,0
6460,403,2,107.1,10
6461,7,1,1533.4,15
6461,6,1,40.0,0
6462,389,1,571.2,20
6462,131,2,137.7,15
6462,87,1,1477.0,30
6463,183,1,311.95,15
6463,82,1,67.45,5
6464,449,1,384.3,10
6465,92,1,203.0,0
6466,73,1,741.0,0
6466,288,1,1346.4,15
6467,32,1,297.0,0
6467,443,1,136.8,10
6467,287,1,1045.8,10
6467,45,1,2210.4,20
6468,285,1,1348.8,20
6468,199,1,1153.5,25
6469,159,1,25.2,10
6470,123,1,226.0,0
6471,140,1,571.35,35
6471,392,1,192.0,0
6471,325,1,16.0,0
6472,156,1,94.0,0
6472,228,1,33.3,10
6472,123,1,192.1,15
6472,268,3,362.1,15
6472,107,2,18.7,15
6473,358,1,48.0,0
6474,80,1,436.5,10
6474,419,2,1891.5,25
6475,478,3,178.4,20
6475,426,1,498.95,15
6475,205,1,288.0,0
6476,191,1,417.0,0
6476,364,1,2917.5,25
6477,200,2,1382.4,10
6477,213,1,101.15,15
6477,377,2,765.6,20
6477,79,1,95.95,5
6477,23,1,93.0,0
6478,333,1,411.4,15
6478,366,1,207.1,5
6478,310,1,27.0,0
6479,104,1,21.0,0
6479,179,1,541.0,0
6479,484,1,75.0,0
6479,283,1,717.0,0
6480,498,2,236.7,10
6481,379,1,1927.25,35
6481,331,3,24.7,5
6482,114,1,235.8,10
6482,404,1,440.8,20
6482,387,1,47.0,0
6482,422,1,35.15,5
6483,496,2,374.3,5
6484,408,1,99.0,10
6485,493,2,435.2,15
6485,150,2,540.9,10
6486,238,1,1904.0,30
6487,133,1,71.0,0
6488,354,1,130.05,15
6488,175,2,584.0,0
6488,120,1,274.0,0
6489,435,1,241.3,5
6489,76,1,2527.05,15
6489,107,1,18.7,15
6489,174,1,224.4,15
6490,73,2,555.75,25
6490,344,1,297.35,5
6491,355,1,1793.35,35
6492,156,2,94.0,0
6492,80,2,460.75,5
6493,408,2,110.0,0
6494,306,1,265.0,0
6495,453,1,333.2,15
6495,272,1,157.7,5
6496,303,1,24.0,0
6496,325,1,16.0,0
6496,191,2,417.0,0
6496,101,1,174.0,0
6496,308,1,156.0,20
6497,179,1,486.9,10
6498,82,1,67.45,5
6499,431,1,2121.0,30
6500,132,1,3247.2,20
6500,446,1,55.0,0
6500,371,1,192.85,5
6501,21,1,2261.0,30
6501,495,2,418.5,25
6501,38,2,45.9,10
6501,12,1,1257.9,30
6502,475,1,107.1,15
6502,96,1,2732.25,25
6503,21,2,2261.0,30
6503,115,1,417.6,20
6503,103,2,51.0,0
6504,353,1,107.95,15
6504,233,1,1895.3,45
6504,269,1,182.4,20
6505,495,1,558.0,0
6506,204,1,1446.0,25
6506,120,1,219.2,20
6507,461,2,145.8,10
6508,307,1,1760.25,25
6509,490,1,205.7,15
6510,194,2,106.25,15
6510,426,1,440.25,25
6510,19,2,1444.4,60
6511,272,1,132.8,20
6511,305,1,391.0,0
6511,336,2,95.95,5
6512,113,2,207.0,0
6512,118,1,25.2,10
6513,276,2,2108.25,25
6514,220,1,208.0,0
6514,374,1,1334.25,25
6515,405,2,3825.0,15
6516,481,1,1422.75,25
6516,149,1,425.0,0
6517,262,1,2101.5,10
6518,374,2,1779.0,0
6518,89,1,192.85,5
6518,414,2,120.75,25
6518,333,1,363.0,25
6518,394,1,371.45,5
6519,2,1,53.1,10
6519,155,2,25.65,5
6519,39,2,543.75,25
6520,49,2,3093.6,20
6520,138,3,185.25,5
6520,397,2,129.0,0
6520,239,2,226.95,15
6521,345,1,1561.8,40
6522,290,3,626.4,20
6522,436,2,153.0,0
6522,172,1,38.0,0
6523,371,3,192.85,5
6524,421,1,217.8,10
6524,370,2,78.0,0
6525,157,1,42.0,0
6525,325,1,16.0,0
6525,247,1,211.65,15
6525,68,3,37.0,0
6526,130,3,112.0,0
6527,117,3,92.0,0
6528,450,1,17.1,10
6528,16,1,91.0,0
6529,97,1,27.9,10
6529,125,1,65.0,0
6530,70,2,447.95,15
6530,141,1,189.9,10
6531,378,1,327.0,0
6531,289,2,24.65,15
6532,102,1,3559.2,20
6533,107,1,22.0,0
6533,210,1,119.0,0
6533,380,1,342.9,10
6534,264,1,35.0,0
6534,189,1,457.3,15
6534,29,1,42.0,0
6535,156,1,94.0,0
6535,188,1,47.0,0
6535,144,2,170.85,15
6535,67,1,10.8,10
6536,359,1,27.0,10
6537,117,1,92.0,0
6537,97,2,31.0,0
6538,258,1,22.8,5
6538,315,1,482.4,10
6539,337,1,30.6,15
6539,476,1,51.3,10
6539,292,1,51.0,15
6539,377,1,957.0,0
6540,218,3,354.0,0
6541,187,1,448.2,10
6542,62,1,323.2,20
6543,423,1,76.0,5
6543,367,2,2598.75,25
6543,488,1,230.4,10
6543,120,1,232.9,15
6544,222,1,436.0,0
6545,50,1,2557.5,25
6546,364,3,3306.5,15
6547,365,1,147.0,0
6547,428,1,34.85,15
6548,329,1,139.2,20
6549,186,3,204.0,0
6550,398,1,327.0,0
6550,55,1,304.0,20
6551,307,2,1877.6,20
6552,428,3,36.9,10
6552,487,1,419.2,20
6552,192,2,39.6,10
6552,217,1,198.9,10
6553,60,2,325.6,20
6554,5,3,243.2,5
6554,443,3,129.2,15
6555,129,1,31.5,10
6556,173,1,59.0,0
6556,61,1,37.05,5
6557,175,1,467.2,20
6557,371,1,182.7,10
6558,402,1,418.0,0
6559,475,1,100.8,20
6560,429,1,304.2,10
6560,220,2,166.4,20
6560,436,2,122.4,20
6560,272,2,149.4,10
6561,491,1,324.0,20
6562,388,1,154.7,15
6562,228,1,37.0,0
6562,23,3,88.35,5
6562,274,1,435.1,5
6562,463,1,185.0,0
6563,365,2,139.65,5
6563,496,1,374.3,5
6563,278,1,459.2,20
6564,46,1,212.5,15
6564,178,2,2011.95,15
6564,408,1,99.0,10
6564,79,2,85.85,15
6565,212,1,36.0,0
6566,418,1,360.05,5
6566,68,3,33.3,10
6566,196,3,147.05,15
6566,103,2,48.45,5
6566,9,1,100.3,15
6567,267,1,106.4,5
6568,17,2,220.5,10
6568,268,1,404.7,5
6568,479,1,186.15,15
6569,166,1,1320.8,20
6569,437,2,94.35,15
6570,427,1,345.0,0
6570,457,1,94.0,0
6571,31,1,180.2,15
6572,470,1,59.0,0
6572,35,1,105.6,20
6573,491,1,384.75,5
6574,148,3,478.0,0
6574,282,1,233.6,20
6574,209,2,179.2,20
6574,423,1,80.0,0
6575,37,1,167.4,10
6575,181,3,338.3,15
6576,99,1,136.0,15
6576,238,2,1632.0,40
6577,154,1,91.0,0
6577,387,1,47.0,0
6578,30,1,102.6,10
6578,440,3,1983.8,35
6579,260,1,161.1,10
6579,307,1,1994.95,15
6579,231,1,410.4,10
6580,59,2,206.0,0
6580,489,1,270.9,10
6581,142,1,515.2,30
6581,465,1,135.85,5
6582,366,1,196.2,10
6583,350,3,171.75,25
6583,159,1,23.8,15
6584,97,1,29.45,5
6584,116,1,179.0,0
6585,239,2,240.3,10
6586,148,2,478.0,0
6586,56,3,38.0,5
6587,176,1,146.3,5
6588,51,1,455.05,5
6589,467,1,120.7,15
6589,294,2,33.0,0
6589,301,1,200.6,15
6590,96,1,2732.25,25
6591,118,2,28.0,0
6591,171,1,673.2,15
6592,460,1,45.0,0
6592,455,2,153.0,15
6592,406,1,29.0,0
6592,218,2,354.0,0
6592,355,1,2345.15,15
6593,118,1,23.8,15
6593,402,1,334.4,20
6594,227,1,468.35,15
6594,282,1,262.8,10
6594,424,2,414.0,0
6594,245,1,32.3,5
6595,188,2,42.3,10
6595,6,1,36.0,10
6596,380,3,361.95,5
6596,260,1,143.2,20
6597,414,2,136.85,15
6598,314,1,94.0,0
6598,440,1,2441.6,20
6598,441,2,158.0,0
6599,164,2,107.0,0
6599,81,3,2364.3,10
6600,71,3,61.0,0
6601,415,2,215.05,15
6601,95,1,55.8,10
6601,236,1,52.2,10
6602,170,1,331.5,15
6602,301,3,200.6,15
6603,65,1,148.75,15
6603,323,2,46.0,0
6604,142,3,662.4,10
6605,495,3,418.5,25
6605,467,1,113.6,20
6606,286,1,2806.4,20
6606,409,1,2007.7,15
6607,442,1,2207.45,15
6607,147,1,57.6,10
6608,279,1,134.3,15
6609,62,2,383.8,5
6609,295,2,122.4,10
6609,125,1,65.0,0
6610,136,1,46.0,0
6611,10,1,772.0,0
6611,185,1,101.15,15
6612,88,1,2739.0,25
6613,212,2,36.0,0
6613,406,1,29.0,0
6614,63,1,425.6,20
6615,407,1,210.0,0
6616,244,1,67.5,10
6617,317,1,381.9,5
6617,37,2,176.7,5
6618,266,1,36.0,0
6619,62,1,343.4,15
6619,1,1,1731.6,40
6619,368,1,61.2,10
6620,457,1,79.9,15
6620,169,1,28.0,0
6620,423,1,80.0,0
6621,66,1,35.0,0
6621,32,2,282.15,5
6621,266,1,32.4,10
6622,68,1,37.0,0
6622,439,1,261.9,10
6623,447,1,99.75,5
6624,295,3,108.8,20
6624,157,1,42.0,0
6624,97,1,31.0,0
6625,233,1,2239.9,35
6625,48,1,386.65,5
6625,13,3,150.1,5
6625,326,1,126.9,10
6626,375,1,1068.6,35
6626,208,2,147.6,10
6627,259,3,16.15,5
6627,354,1,122.4,20
6627,334,2,226.1,5
6627,125,1,61.75,5
6627,109,2,1592.0,0
6628,370,1,62.4,20
6629,72,2,75.65,15
6630,277,1,57.0,0
6630,309,1,35.0,0
6630,15,1,9.9,10
6631,323,1,46.0,0
6632,472,3,119.2,20
6632,178,1,1656.9,30
6632,459,2,225.25,15
6633,269,2,193.8,15
6633,134,2,299.0,0
6634,86,1,606.45,35
6635,26,1,165.6,20
6636,167,1,3044.25,25
6636,298,1,137.7,15
6636,418,1,322.15,15
6636,153,2,30.0,0
6637,349,1,355.3,15
6638,119,2,101.15,15
6638,2,1,56.05,5
6638,258,1,24.0,0
6638,395,1,224.0,0
6639,6,3,38.0,5
6639,479,1,219.0,0
6639,214,1,87.4,5
6639,246,1,88.2,10
6640,435,2,241.3,5
6641,280,3,170.1,10
6641,15,1,11.0,0
6641,95,1,62.0,0
6642,216,1,33.3,10
6642,345,1,1691.95,35
6642,126,1,468.0,20
6643,156,1,94.0,0
6643,325,1,13.6,15
6644,449,3,362.95,15
6645,230,2,22.95,15
6645,313,3,50.35,5
6646,410,1,191.9,5
6647,54,2,108.3,5
6647,495,1,474.3,15
6647,426,3,587.0,0
6648,225,1,123.5,5
6648,268,2,404.7,5
6649,333,1,411.4,15
6650,342,1,76.0,5
6651,432,1,774.8,35
6652,56,1,40.0,0
6652,452,1,129.6,10
6653,474,1,173.85,5
6654,147,1,57.6,10
6655,467,1,127.8,10
6656,128,1,177.65,15
6657,166,1,1485.9,10
6658,42,1,88.0,20
6659,120,2,219.2,20
6660,128,1,198.55,5
6661,436,3,145.35,5
6662,317,3,402.0,0
6663,389,2,714.0,0
6664,312,1,63.0,10
6664,388,1,154.7,15
6665,155,1,25.65,5
6665,432,1,894.0,25
6665,59,1,185.4,10
6665,371,1,162.4,20
6666,297,1,1180.0,0
6666,494,1,2008.3,30
6666,350,1,229.0,0
6667,220,3,176.8,15
6668,71,1,51.85,15
6669,4,2,88.2,10
6669,183,1,367.0,0
6670,366,3,185.3,15
6670,110,2,61.2,10
6671,320,1,232.0,20
6671,377,2,957.0,0
6672,413,1,90.0,0
6672,483,1,597.6,10
6673,290,1,783.0,0
6673,219,1,172.0,0
6674,336,1,80.8,20
6674,498,1,249.85,5
6675,212,1,32.4,10
6675,31,1,201.4,5
6676,323,1,41.4,10
6677,325,1,14.4,10
6678,374,1,1512.15,15
6679,425,2,72.0,10
6680,174,1,264.0,0
6680,281,1,136.0,0
6681,487,2,419.2,20
6681,402,1,355.3,15
6681,11,2,142.5,5
6681,156,1,84.6,10
6682,198,2,1713.6,15
6682,350,3,206.1,10
6683,383,3,64.6,15
6684,5,3,217.6,15
6685,266,3,36.0,0
6685,8,1,195.5,15
6685,90,3,162.0,0
6686,5,1,256.0,0
6686,354,1,145.35,5
6686,362,1,30.0,0
6687,239,1,253.65,5
6687,132,1,3653.1,10
6688,375,1,1644.0,0
6689,26,1,196.65,5
6689,185,1,119.0,0
6690,494,1,2438.65,15
6691,277,1,54.15,5
6692,320,1,290.0,0
6692,330,1,3921.6,20
6692,178,2,1893.6,20
6693,107,1,22.0,0
6694,133,1,71.0,0
6694,357,1,207.1,5
6695,371,2,172.55,15
6695,249,1,219.2,20
6696,219,3,163.4,5
6696,203,1,279.3,5
6696,144,3,180.9,10
6696,208,1,131.2,20
6697,424,2,414.0,0
6697,188,3,44.65,5
6698,372,2,182.7,10
6698,489,1,270.9,10
6698,436,1,130.05,15
6698,2,1,50.15,15
6698,422,2,37.0,0
6699,376,1,26.1,10
6700,199,2,1307.3,15
6701,165,1,159.8,15
6701,440,3,2136.4,30
6702,105,2,2257.5,30
6702,423,1,76.0,5
6703,386,2,201.45,15
6703,408,3,104.5,5
6703,328,1,83.7,10
6704,151,2,357.3,10
6705,395,1,224.0,0
6705,92,1,182.7,10
6705,433,2,20.0,0
6705,18,2,1230.75,25
6706,454,1,182.25,25
6706,389,1,499.8,30
6706,286,2,2104.8,40
6707,317,1,361.8,10
6707,300,2,38.0,0
6708,181,1,378.1,5
6709,293,1,84.6,10
6710,244,1,71.25,5
6710,458,3,179.35,15
6710,436,1,153.0,0
6711,242,1,438.0,25
6712,143,3,154.4,20
6713,355,1,2345.15,15
6713,485,1,210.8,15
6714,57,1,146.3,5
6714,60,1,386.65,5
6715,393,1,607.2,20
6715,9,1,112.1,5
6716,199,1,1538.0,0
6716,363,1,263.5,15
6716,316,1,99.2,20
6717,15,1,11.0,0
6717,263,1,157.0,0
6718,481,1,1517.6,20
6718,222,2,436.0,0
6718,247,1,199.2,20
6719,451,3,156.0,20
6720,428,1,38.95,5
6721,12,3,1257.9,30
6721,91,1,113.9,15
6722,363,1,279.0,10
6722,189,1,430.4,20
6722,165,1,178.6,5
6722,440,1,2594.2,15
6723,97,1,31.0,0
6724,64,1,293.0,0
6725,69,1,284.05,5
6726,179,1,541.0,0
6727,263,1,157.0,0
6727,356,1,66.0,0
6727,362,1,30.0,0
6727,268,1,383.4,10
6728,295,1,115.6,15
6729,229,1,436.5,10
6729,196,2,164.35,5
6729,173,1,56.05,5
6730,291,1,1272.6,10
6730,212,1,34.2,5
6730,47,1,177.3,10
6731,351,1,23.4,10
6732,317,1,361.8,10
6732,16,1,81.9,10
6733,240,3,41.8,5
6733,76,1,2527.05,15
6734,491,3,364.5,10
6735,48,1,386.65,5
6736,282,1,292.0,0
6736,352,1,214.0,0
6737,9,1,100.3,15
6738,411,2,125.0,0
6739,315,3,402.0,25
6739,295,1,115.6,15
6739,360,1,1897.6,20
6740,311,3,58.0,0
6740,292,1,60.0,0
6740,496,3,374.3,5
6741,277,1,48.45,15
6742,464,1,29.7,10
6743,302,1,172.0,0
6744,90,1,153.9,5
6744,21,1,2745.5,15
6745,131,1,153.9,5
6745,116,1,161.1,10
6745,354,1,130.05,15
6745,12,1,1617.3,10
6746,231,1,456.0,0
6747,275,1,289.85,15
6748,53,1,1933.5,25
6748,491,1,405.0,0
6748,123,2,180.8,20
6749,371,2,203.0,0
6750,25,2,332.0,20
6750,434,1,23.75,5
6751,290,1,665.55,15
6751,31,1,212.0,0
6751,315,1,482.4,10
6752,357,2,218.0,0
6753,273,1,39.0,0
6754,3,1,589.0,0
6755,284,1,1530.75,25
6756,489,1,285.95,5
6756,255,3,2479.4,30
6756,456,1,1633.0,50
6757,355,1,1931.3,30
6757,420,1,194.4,10
6758,112,2,1660.75,35
6758,315,2,482.4,10
6759,261,1,27.0,0
6759,223,1,939.6,10
6759,202,3,99.0,0
6759,289,1,29.0,0
6760,166,1,1651.0,0
6760,459,3,238.5,10
6760,164,1,96.3,10
6760,68,1,37.0,0
6761,391,1,141.0,0
6761,115,1,391.5,25
6762,132,2,2638.35,35
6762,79,2,90.9,10
6763,149,1,340.0,20
6763,425,1,72.0,10
6763,92,1,172.55,15
6763,448,2,1481.15,45
6764,314,1,79.9,15
6765,127,1,199.5,5
6765,406,1,26.1,10
6765,62,1,343.4,15
6765,55,2,342.0,10
6766,112,1,1916.25,25
6766,264,1,31.5,10
6766,15,2,10.45,5
6766,259,1,16.15,5
6767,219,1,146.2,15
6767,479,1,197.1,10
6768,220,1,176.8,15
6768,452,1,136.8,5
6768,69,3,284.05,5
6768,266,1,36.0,0
6768,340,2,2327.25,25
6769,272,1,149.4,10
6769,287,1,987.7,15
6769,80,1,436.5,10
6769,76,1,2229.75,25
6770,279,1,150.1,5
6770,500,1,87.2,20
6771,430,1,3006.45,15
6771,130,1,100.8,10
6772,156,3,89.3,5
6772,419,2,2143.7,15
6772,291,1,1201.9,15
6773,100,1,427.5,5
6774,261,2,24.3,10
6774,473,1,175.5,10
6775,495,1,418.5,25
6776,252,3,601.6,20
6776,377,1,765.6,20
6777,42,1,88.0,20
6777,166,2,1238.25,25
6778,44,1,919.8,10
6778,456,1,2122.9,35
6778,356,1,66.0,0
6779,423,1,72.0,10
6779,216,2,37.0,0
6779,117,1,92.0,0
6780,269,1,205.2,10
6781,45,3,2348.55,15
6782,263,3,133.45,15
6783,284,1,1836.9,10
6783,387,1,42.3,10
6783,133,1,71.0,0
6784,16,2,86.45,5
6784,380,1,361.95,5
6784,485,1,235.6,5
6784,374,1,1334.25,25
6785,91,3,107.2,20
6785,435,1,254.0,0
6785,486,3,82.8,10
6785,354,3,122.4,20
6786,312,1,70.0,0
6786,184,2,229.5,10
6787,475,1,100.8,20
6787,454,1,243.0,0
6787,250,1,58.0,0
6787,284,1,1836.9,10
6788,186,1,193.8,5
6788,191,2,375.3,10
6788,225,1,117.0,10
6788,423,1,76.0,5
6788,295,1,115.6,15
6789,467,3,113.6,20
6790,245,2,34.0,0
6791,196,1,173.0,0
6791,67,1,11.4,5
6792,297,2,1180.0,0
6793,224,1,49.0,0
6793,352,2,171.2,20
6793,446,1,55.0,0
6794,359,2,30.0,0
6795,155,1,27.0,0
6795,187,1,448.2,10
6796,88,1,3104.2,15
6796,262,1,1984.75,15
6797,358,1,48.0,0
6798,305,1,351.9,10
6798,159,1,28.0,0
6799,245,3,30.6,10
6800,351,2,23.4,10
6800,90,1,153.9,5
6800,84,3,46.55,5
6801,18,1,1641.0,0
6801,308,1,165.75,15
6801,264,1,35.0,0
6801,279,1,150.1,5
6802,372,3,192.85,5
6802,1,2,2453.1,15
6803,231,1,387.6,15
6804,313,1,53.0,0
6804,262,2,1751.25,25
6804,269,1,171.0,25
6804,496,1,334.9,15
6805,284,1,1632.8,20
6805,453,1,372.4,5
6805,360,1,1660.4,30
6806,277,1,57.0,0
6806,388,1,172.9,5
6807,244,1,63.75,15
6807,301,1,224.2,5
6807,380,1,361.95,5
6807,6,1,36.0,10
6807,332,1,2988.6,15
6808,99,1,136.0,15
6808,230,2,27.0,0
6809,225,3,117.0,10
6809,155,2,27.0,0
6810,308,1,136.5,30
6810,141,2,179.35,15
6811,293,1,89.3,5
6811,469,1,12.0,0
6811,464,1,29.7,10
6812,477,1,28.0,0
6812,103,3,48.45,5
6812,65,2,148.75,15
6813,338,1,39.6,10
6813,419,1,2017.6,20
6814,383,1,76.0,0
6814,368,1,64.6,5
6815,180,1,344.25,15
6816,356,1,66.0,0
6816,211,1,29.0,0
6816,197,1,331.5,15
6816,130,1,89.6,20
6817,478,1,223.0,0
6817,288,1,1346.4,15
6817,150,3,601.0,0
6818,249,2,274.0,0
6819,479,1,153.3,30
6819,34,1,2595.0,25
6820,405,1,3825.0,15
6820,244,1,63.75,15
6820,441,2,158.0,0
6821,102,1,3114.3,30
6821,250,1,58.0,0
6822,311,1,49.3,15
6822,321,1,58.5,10
6822,448,1,1750.45,35
6823,22,1,2324.0,30
6824,330,1,4411.8,10
6824,200,1,1075.2,30
6825,312,2,70.0,0
6825,30,1,114.0,0
6825,229,1,460.75,5
6826,251,1,156.0,25
6827,332,1,2988.6,15
6827,307,1,2112.3,10
6828,444,1,288.0,0
6828,493,1,435.2,15
6828,105,1,2418.75,25
6829,499,3,93.0,0
6829,381,1,662.0,0
6830,175,3,584.0,0
6830,91,1,107.2,20
6830,307,1,1994.95,15
6830,14,2,76.0,0
6831,264,2,29.75,15
6831,31,3,190.8,10
6831,62,1,323.2,20
6831,444,1,244.8,15
