order_id,customer_id,order_date,shipping_date,region,payment_mode
7038,796,2024-06-24,2024-06-28,South,UPI
7039,1327,2023-10-08,2023-10-10,East,Net Banking
7040,830,2023-11-10,2023-11-13,South,Net Banking
7041,1538,2023-12-14,2023-12-17,West,UPI
7042,1372,2024-12-27,2024-12-29,South,Debit Card
7043,379,2024-04-07,2024-04-09,West,Credit Card
7044,369,2025-02-14,2025-02-15,West,UPI
7045,221,2023-08-26,2023-08-30,West,UPI
7046,1506,2023-05-12,2023-05-16,West,UPI
7047,211,2023-09-30,2023-10-02,South,COD
7048,1208,2024-03-19,2024-03-20,West,Credit Card
7049,430,2024-01-20,2024-01-26,West,UPI
7050,1720,2024-01-25,2024-01-28,West,Credit Card
7051,1406,2023-03-03,2023-03-04,East,Credit Card
7052,830,2023-05-26,2023-05-27,South,COD
7053,1714,2023-10-19,2023-10-21,West,Credit Card
7054,1558,2023-12-17,2023-12-18,West,Credit Card
7055,599,2024-01-06,2024-01-07,West,COD
7056,1372,2024-12-05,2024-12-13,South,UPI
7057,654,2024-07-02,2024-07-06,West,UPI
7058,967,2024-05-07,2024-05-09,West,Credit Card
7059,445,2023-03-02,2023-03-04,North,UPI
7060,1372,2023-05-14,2023-05-17,South,UPI
7061,404,2023-04-07,2023-04-11,West,UPI
7062,839,2023-04-15,2023-04-19,North,UPI
7063,1372,2024-02-09,2024-02-10,South,UPI
7064,1372,2023-09-13,2023-09-14,South,Credit Card
7065,1773,2024-04-14,2024-04-17,East,Credit Card
7066,986,2023-12-06,2023-12-08,West,Net Banking
7067,830,2023-02-26,2023-02-27,South,Debit Card
7068,715,2024-10-12,2024-10-20,West,Net Banking
7069,867,2023-10-21,2023-10-24,East,Wallet
7070,1327,2024-07-12,2024-07-20,South,Net Banking
7071,1837,2023-11-05,2023-11-06,North,Wallet
7072,343,2023-02-24,2023-03-11,North,UPI
7073,1372,2023-05-19,2023-05-20,South,Credit Card
7074,1714,2024-07-23,2024-07-30,West,Debit Card
7075,599,2024-08-17,2024-08-18,West,Credit Card
7076,234,2024-03-19,2024-03-31,West,Debit Card
7077,291,2023-12-01,2023-12-09,North,Credit Card
7078,1033,2023-09-03,2023-09-06,North,Wallet
7079,1372,2024-07-29,2024-08-04,South,UPI
7080,757,2023-05-18,2023-05-19,East,COD
7081,1596,2023-01-21,2023-01-22,South,Debit Card
7082,1562,2024-01-03,2024-01-07,South,UPI
7083,1555,2024-01-17,2024-01-20,South,Credit Card
7084,1798,2023-02-07,2023-02-08,North,Debit Card
7085,1372,2024-04-20,2024-04-21,South,Debit Card
7086,1798,2024-08-28,2024-08-29,North,Wallet
7087,1372,2023-09-14,2023-09-16,South,UPI
7088,1814,2023-02-20,2023-02-23,North,Debit Card
7089,1773,2024-11-01,2024-11-02,West,COD
7090,944,2024-11-01,2024-11-05,East,UPI
7091,750,2024-09-10,2024-09-13,North,Debit Card
7092,1713,2024-07-12,2024-07-13,West,UPI
7093,917,2023-07-12,2023-07-15,North,Credit Card
7094,1097,2023-11-07,2023-11-08,North,Net Banking
7095,1667,2023-08-23,2023-08-28,East,UPI
7096,839,2023-06-19,2023-06-20,North,UPI
7097,802,2023-10-09,2023-10-11,North,Credit Card
7098,1005,2024-11-11,2024-11-26,South,Credit Card
7099,850,2024-01-08,2024-01-09,West,COD
7100,1485,2024-06-03,2024-06-05,North,Wallet
7101,580,2023-11-10,2023-11-15,East,Debit Card
7102,1375,2024-12-29,2024-12-30,South,Net Banking
7103,1033,2023-04-07,2023-04-11,North,Wallet
7104,517,2024-10-04,2024-10-08,North,Credit Card
7105,142,2024-05-17,2024-05-18,West,COD
7106,1773,2024-01-25,2024-01-27,East,Credit Card
7107,1831,2025-01-23,2025-01-24,West,Debit Card
7108,453,2024-01-12,2024-01-14,North,Credit Card
7109,830,2023-10-27,2023-10-30,South,Debit Card
7110,968,2024-12-20,2024-12-21,East,UPI
7111,1447,2024-07-07,2024-07-08,North,UPI
7112,830,2023-09-04,2023-09-09,South,COD
7113,201,2024-05-30,2024-06-05,East,Debit Card
7114,1231,2024-10-05,2024-10-06,West,Wallet
7115,733,2023-02-22,2023-03-19,West,Wallet
7116,1011,2023-07-21,2023-07-23,East,Credit Card
7117,1946,2024-12-14,2024-12-31,South,UPI
7118,820,2024-09-15,2024-09-20,North,Net Banking
7119,917,2023-03-21,2023-03-27,West,Debit Card
7120,1372,2023-11-04,2023-11-07,South,Credit Card
7121,1030,2023-12-20,2023-12-23,East,Credit Card
7122,1904,2024-04-23,2024-04-24,South,Debit Card
7123,1205,2023-07-09,2023-07-14,South,Net Banking
7124,1773,2024-04-03,2024-04-05,East,Wallet
7125,1372,2024-06-09,2024-06-10,South,Wallet
7126,1635,2023-05-15,2023-05-16,North,UPI
7127,1133,2023-02-27,2023-03-19,West,UPI
7128,1344,2023-04-07,2023-04-09,North,UPI
7129,967,2023-02-13,2023-02-14,West,UPI
7130,1327,2024-07-09,2024-07-11,East,COD
7131,1151,2024-05-27,2024-05-31,West,Wallet
7132,445,2024-02-29,2024-03-02,North,Credit Card
7133,1330,2023-08-15,2023-08-21,North,UPI
7134,1652,2024-07-24,2024-07-25,West,Credit Card
7135,1372,2023-09-13,2023-09-15,South,Wallet
7136,1635,2024-01-18,2024-01-19,North,Wallet
7137,1538,2023-04-06,2023-04-07,West,Wallet
7138,28,2024-04-28,2024-04-29,South,Debit Card
7139,830,2023-12-31,2024-01-02,South,UPI
7140,1250,2023-11-08,2023-11-09,East,UPI
7141,1773,2023-10-23,2023-11-09,East,Net Banking
7142,1598,2023-11-25,2023-11-26,South,UPI
7143,1798,2024-09-10,2024-09-14,North,Credit Card
7144,830,2024-06-17,2024-06-19,South,UPI
7145,162,2024-12-05,2024-12-09,East,UPI
7146,830,2023-07-31,2023-08-05,South,Net Banking
7147,1799,2023-07-16,2023-07-20,West,Debit Card
7148,677,2023-10-25,2023-10-29,East,UPI
7149,1773,2024-10-02,2024-10-04,East,COD
7150,1375,2024-09-22,2024-09-24,South,Debit Card
7151,1798,2024-10-21,2024-11-13,North,UPI
7152,1372,2023-12-10,2023-12-19,South,UPI
7153,162,2024-11-21,2024-11-23,South,Debit Card
7154,1053,2024-06-17,2024-06-28,North,Net Banking
7155,1548,2024-07-30,2024-08-01,North,Credit Card
7156,1833,2023-07-17,2023-07-19,East,Credit Card
7157,1798,2023-12-22,2023-12-25,North,Net Banking
7158,1814,2023-02-05,2023-02-06,North,UPI
7159,239,2023-08-09,2023-08-11,North,UPI
7160,830,2023-04-24,2023-04-25,South,UPI
7161,1372,2024-07-27,2024-07-28,South,Net Banking
7162,1406,2024-12-12,2024-12-13,East,COD
7163,1773,2023-01-26,2023-01-28,South,UPI
7164,1372,2023-04-04,2023-04-05,South,UPI
7165,1558,2024-08-10,2024-08-11,West,Wallet
7166,1773,2023-10-31,2023-11-01,East,UPI
7167,1991,2024-11-04,2024-11-07,South,UPI
7168,1773,2023-11-11,2023-11-13,East,COD
7169,85,2024-07-30,2024-08-01,North,Debit Card
7170,725,2024-02-12,2024-02-13,East,UPI
7171,829,2024-04-15,2024-04-23,West,Credit Card
7172,830,2023-01-24,2023-01-28,South,COD
7173,510,2023-11-20,2023-11-22,West,Credit Card
7174,230,2024-07-05,2024-07-10,East,UPI
7175,1385,2023-11-01,2023-11-17,West,UPI
7176,742,2023-04-11,2023-04-22,East,UPI
7177,523,2024-01-02,2024-01-04,East,COD
7178,1372,2023-10-04,2023-10-08,South,Credit Card
7179,664,2023-07-02,2023-07-03,North,Debit Card
7180,839,2023-09-28,2023-09-29,North,Debit Card
7181,1372,2023-08-09,2023-08-14,South,Credit Card
7182,1372,2023-07-05,2023-07-11,South,COD
7183,580,2023-08-15,2023-08-16,South,Credit Card
7184,291,2024-10-12,2024-10-13,North,Wallet
7185,1372,2023-06-01,2023-06-02,South,Debit Card
7186,1578,2023-01-01,2023-01-02,West,COD
7187,1372,2023-09-10,2023-09-12,South,Credit Card
7188,1372,2024-02-04,2024-02-09,South,UPI
7189,1635,2024-12-10,2024-12-13,North,Debit Card
7190,1241,2023-09-11,2023-09-21,West,Credit Card
7191,114,2023-07-27,2023-07-29,West,Debit Card
7192,1168,2024-07-12,2024-07-14,East,UPI
7193,679,2024-09-14,2024-09-25,West,UPI
7194,1205,2023-05-16,2023-05-17,South,Credit Card
7195,543,2023-09-02,2023-09-03,North,UPI
7196,1406,2024-09-08,2024-09-09,East,UPI
7197,334,2024-04-03,2024-04-04,West,Debit Card
7198,654,2024-08-18,2024-08-27,West,Credit Card
7199,2000,2024-08-07,2024-08-22,West,Net Banking
7200,722,2024-12-21,2024-12-25,East,UPI
7201,1895,2024-08-21,2024-08-22,West,Credit Card
7202,575,2024-10-22,2024-10-23,South,COD
7203,1372,2023-12-15,2023-12-17,South,Debit Card
7204,1875,2024-11-25,2024-11-28,West,Net Banking
7205,675,2024-06-25,2024-06-26,West,Wallet
7206,28,2024-12-18,2024-12-22,West,UPI
7207,738,2023-12-30,2024-01-03,East,Net Banking
7208,675,2023-03-13,2023-03-14,West,Wallet
7209,1372,2024-04-12,2024-04-21,South,COD
7210,1713,2024-08-07,2024-08-10,West,Debit Card
7211,1773,2023-08-25,2023-08-26,East,Wallet
7212,291,2023-01-04,2023-01-05,North,Net Banking
7213,291,2024-10-19,2024-10-23,North,Credit Card
7214,1814,2024-07-28,2024-07-29,North,Debit Card
7215,1232,2024-07-18,2024-07-19,East,Credit Card
7216,706,2024-12-15,2024-12-16,West,UPI
7217,124,2023-05-25,2023-05-27,West,Wallet
7218,830,2024-03-27,2024-03-29,South,UPI
7219,1416,2023-07-24,2023-08-01,East,Debit Card
7220,1506,2023-11-02,2023-11-07,West,UPI
7221,830,2024-05-29,2024-06-03,South,COD
7222,802,2024-11-15,2024-11-17,North,Credit Card
7223,1059,2023-09-11,2023-09-12,North,UPI
7224,830,2023-12-01,2023-12-02,South,UPI
7225,1372,2023-04-16,2023-04-17,South,Debit Card
7226,1315,2023-03-11,2023-03-13,North,UPI
7227,549,2023-11-22,2023-11-27,West,UPI
7228,1635,2024-12-25,2024-12-28,North,Debit Card
7229,1833,2023-10-19,2023-10-21,East,Wallet
7230,1372,2024-12-20,2024-12-25,South,COD
7231,706,2024-06-09,2024-06-11,West,Credit Card
7232,1798,2024-06-13,2024-06-16,North,Debit Card
7233,1033,2023-06-24,2023-06-25,North,Credit Card
7234,1372,2023-10-06,2023-10-17,South,Debit Card
7235,1081,2023-10-30,2023-10-31,South,Credit Card
7236,1028,2023-09-03,2023-09-08,West,UPI
7237,612,2024-03-19,2024-03-20,East,Wallet
7238,1188,2024-04-05,2024-04-20,West,Net Banking
7239,118,2024-09-16,2024-09-18,West,Debit Card
7240,917,2024-04-15,2024-04-23,North,UPI
7241,1506,2024-11-28,2024-12-01,West,Debit Card
7242,1506,2024-06-02,2024-06-18,West,Debit Card
7243,1798,2023-03-29,2023-03-30,North,UPI
7244,1773,2024-05-24,2024-05-25,East,Debit Card
7245,790,2023-01-28,2023-01-31,East,UPI
7246,1538,2023-12-08,2023-12-09,West,Credit Card
7247,830,2024-06-04,2024-06-06,East,COD
7248,620,2023-12-09,2023-12-14,North,Credit Card
7249,221,2023-12-11,2023-12-18,West,UPI
7250,1522,2024-01-24,2024-01-28,West,UPI
7251,1247,2024-04-08,2024-04-09,South,Wallet
7252,1372,2023-12-02,2023-12-03,South,UPI
7253,1372,2025-02-16,2025-02-17,South,Debit Card
7254,164,2023-12-11,2023-12-13,West,UPI
7255,202,2024-10-25,2024-10-28,West,Wallet
7256,1798,2024-12-26,2024-12-30,North,Debit Card
7257,1372,2023-10-07,2023-10-09,South,Credit Card
7258,706,2023-11-25,2023-12-04,West,UPI
7259,1506,2024-07-09,2024-07-10,West,Net Banking
7260,1428,2024-01-09,2024-01-10,East,Debit Card
7261,321,2023-08-04,2023-08-06,South,Wallet
7262,1372,2023-12-28,2023-12-29,South,UPI
7263,1372,2024-03-16,2024-03-22,West,Debit Card
7264,1585,2024-09-25,2024-09-26,East,Debit Card
7265,830,2024-04-24,2024-04-28,South,COD
7266,1004,2023-06-11,2023-06-12,West,UPI
7267,631,2023-06-08,2023-06-12,South,COD
7268,1033,2023-01-17,2023-01-23,North,Credit Card
7269,1272,2024-12-21,2024-12-30,North,UPI
7270,642,2024-12-21,2024-12-24,West,COD
7271,237,2023-09-23,2023-09-24,North,Wallet
7272,736,2023-04-20,2023-04-21,North,Credit Card
7273,802,2023-09-21,2023-09-29,North,Credit Card
7274,1059,2023-03-25,2023-03-26,North,Debit Card
7275,675,2023-07-28,2023-08-01,West,UPI
7276,1635,2023-10-15,2023-10-17,North,Credit Card
7277,533,2023-10-17,2023-10-18,West,UPI
7278,1372,2023-03-17,2023-03-18,South,Debit Card
7279,1798,2024-08-28,2024-08-29,North,Credit Card
7280,1529,2023-11-22,2023-11-25,North,Credit Card
7281,1372,2024-12-21,2024-12-24,South,UPI
7282,1372,2023-06-28,2023-07-05,South,Debit Card
7283,675,2024-06-30,2024-07-09,West,Credit Card
7284,1635,2023-03-03,2023-03-06,West,UPI
7285,1648,2023-10-01,2023-10-03,North,Credit Card
7286,1079,2023-12-16,2023-12-18,North,UPI
7287,1033,2024-10-23,2024-10-24,North,UPI
7288,1673,2023-07-23,2023-07-26,South,Debit Card
7289,779,2023-07-06,2023-07-09,North,Net Banking
7290,795,2023-12-12,2023-12-13,North,Net Banking
7291,867,2024-03-06,2024-03-07,East,COD
7292,1372,2024-03-27,2024-04-03,South,Debit Card
7293,1372,2024-09-03,2024-09-04,South,UPI
7294,1518,2023-06-18,2023-06-20,West,Net Banking
7295,483,2023-10-29,2023-10-30,East,UPI
7296,1710,2023-12-30,2024-01-01,East,Credit Card
7297,1562,2024-02-10,2024-02-12,South,Credit Card
7298,1372,2023-02-19,2023-02-20,South,UPI
7299,1406,2023-11-29,2023-12-04,East,UPI
7300,652,2023-08-27,2023-09-03,East,UPI
7301,1562,2024-06-12,2024-06-14,South,COD
7302,1372,2023-10-07,2023-10-12,South,COD
7303,70,2024-04-01,2024-04-04,West,UPI
7304,631,2023-06-24,2023-07-04,South,UPI
7305,1958,2023-07-01,2023-07-04,West,COD
7306,1059,2024-07-10,2024-07-12,North,COD
7307,1372,2023-12-23,2023-12-24,South,Credit Card
7308,827,2024-11-24,2024-12-01,West,Debit Card
7309,1418,2024-11-07,2024-11-08,North,UPI
7310,1648,2024-08-10,2024-08-13,North,UPI
7311,1773,2023-05-09,2023-05-10,South,UPI
7312,443,2023-11-16,2023-11-20,West,Debit Card
7313,1954,2023-02-02,2023-02-03,West,UPI
7314,112,2023-07-13,2023-07-15,West,Credit Card
7315,437,2024-08-10,2024-08-14,South,UPI
7316,1562,2023-12-01,2023-12-04,South,UPI
7317,1406,2024-02-07,2024-02-09,East,UPI
7318,1033,2024-12-12,2024-12-16,North,COD
7319,583,2023-08-30,2023-09-01,North,UPI
7320,86,2024-03-08,2024-03-11,East,UPI
7321,30,2023-01-06,2023-01-08,West,Credit Card
7322,1814,2024-05-11,2024-05-12,North,Net Banking
7323,1247,2023-11-18,2023-11-20,North,UPI
7324,830,2023-03-07,2023-03-09,South,Wallet
7325,881,2024-09-21,2024-09-23,West,UPI
7326,1228,2023-10-12,2023-10-13,East,Net Banking
7327,580,2024-08-01,2024-08-09,East,Credit Card
7328,1667,2024-11-17,2024-11-18,East,Debit Card
7329,159,2024-02-20,2024-02-22,North,COD
7330,1506,2023-02-13,2023-02-14,West,COD
7331,1635,2024-09-12,2024-09-13,North,Debit Card
7332,1768,2024-04-19,2024-04-22,West,UPI
7333,1773,2023-02-20,2023-02-21,East,Net Banking
7334,1372,2024-07-01,2024-07-02,South,UPI
7335,1981,2023-12-24,2024-01-07,North,Wallet
7336,1773,2023-11-30,2023-12-01,East,UPI
7337,1798,2024-09-07,2024-09-11,North,Credit Card
7338,1584,2023-06-16,2023-06-17,East,COD
7339,1635,2023-08-26,2023-08-27,North,UPI
7340,1372,2023-06-25,2023-06-27,South,Debit Card
7341,1428,2023-12-26,2023-12-27,East,COD
7342,873,2023-05-11,2023-05-13,North,Debit Card
7343,781,2023-04-19,2023-04-26,North,COD
7344,580,2023-09-25,2023-09-28,East,UPI
7345,1406,2024-04-29,2024-05-03,East,UPI
7346,106,2024-11-29,2024-11-30,South,Credit Card
7347,1814,2024-12-14,2024-12-16,North,Debit Card
7348,1562,2023-11-13,2023-11-14,South,Credit Card
7349,1372,2023-07-28,2023-07-30,East,Credit Card
7350,638,2023-01-18,2023-01-24,East,Credit Card
7351,51,2024-02-16,2024-02-22,South,UPI
7352,1201,2023-05-07,2023-05-08,West,Credit Card
7353,967,2023-12-29,2024-01-01,West,Wallet
7354,1811,2023-09-12,2023-09-16,East,UPI
7355,1327,2023-11-10,2023-11-16,South,Net Banking
7356,1372,2023-05-16,2023-05-18,South,Credit Card
7357,1083,2023-07-11,2023-07-13,East,UPI
7358,664,2024-07-08,2024-07-10,North,Credit Card
7359,1497,2024-03-19,2024-03-20,West,Credit Card
7360,1372,2024-10-20,2024-10-22,South,Wallet
7361,1265,2024-05-15,2024-05-21,South,UPI
7362,118,2024-09-18,2024-09-19,West,Wallet
7363,1648,2023-03-26,2023-03-27,North,COD
7364,518,2023-05-08,2023-05-14,West,Debit Card
7365,369,2024-04-04,2024-04-05,West,Debit Card
7366,1998,2024-11-23,2024-11-27,East,UPI
7367,722,2024-06-27,2024-06-28,East,Net Banking
7368,706,2024-02-18,2024-02-21,West,Credit Card
7369,1406,2023-05-04,2023-05-07,East,UPI
7370,1205,2024-11-26,2024-11-28,South,UPI
7371,1773,2023-10-10,2023-10-13,East,UPI
7372,1402,2023-01-17,2023-01-19,North,Wallet
7373,1372,2024-04-22,2024-04-23,South,Credit Card
7374,959,2024-03-16,2024-03-22,South,UPI
7375,1168,2023-04-03,2023-04-05,East,Debit Card
7376,867,2024-09-13,2024-09-20,East,UPI
7377,289,2023-08-02,2023-08-04,South,COD
7378,1911,2024-04-07,2024-04-10,West,Debit Card
7379,118,2023-11-22,2023-11-23,South,Debit Card
7380,1708,2023-05-06,2023-05-11,North,Credit Card
7381,675,2023-04-23,2023-04-25,West,Debit Card
7382,1962,2023-11-30,2023-12-06,North,Net Banking
7383,518,2024-06-06,2024-06-07,West,Debit Card
7384,1773,2023-08-02,2023-08-03,East,UPI
7385,638,2023-11-14,2023-11-16,West,Credit Card
7386,1773,2023-09-06,2023-09-07,East,UPI
7387,1506,2024-05-21,2024-05-22,West,UPI
7388,1317,2024-04-30,2024-05-03,West,Debit Card
7389,1773,2024-06-15,2024-07-08,East,UPI
7390,291,2023-05-29,2023-05-30,North,Credit Card
7391,1773,2024-05-19,2024-05-22,West,Net Banking
7392,1223,2023-01-07,2023-01-09,West,COD
7393,838,2023-09-27,2023-10-01,North,COD
7394,1656,2024-12-07,2024-12-08,East,Debit Card
7395,1294,2024-12-23,2024-12-26,East,Credit Card
7396,1428,2023-06-06,2023-06-07,East,UPI
7397,1773,2023-05-26,2023-05-31,East,Credit Card
7398,1011,2023-05-12,2023-05-14,East,UPI
7399,486,2023-04-24,2023-04-25,West,UPI
7400,1773,2024-11-11,2024-11-12,East,COD
7401,775,2024-10-04,2024-10-06,East,UPI
7402,1406,2024-10-16,2024-10-17,East,COD
7403,1773,2023-12-01,2023-12-03,East,COD
7404,1506,2023-09-25,2023-09-29,West,Debit Card
7405,1982,2024-11-16,2024-11-26,North,UPI
7406,1538,2024-10-19,2024-10-23,West,Credit Card
7407,675,2024-10-28,2024-10-29,West,Debit Card
7408,1648,2023-09-18,2023-09-19,North,Debit Card
7409,102,2024-09-24,2024-09-27,North,Net Banking
7410,1667,2023-07-28,2023-07-30,East,UPI
7411,830,2023-07-02,2023-07-06,South,Debit Card
7412,675,2024-07-18,2024-07-19,West,UPI
7413,539,2024-10-13,2024-10-14,West,Credit Card
7414,1461,2024-08-23,2024-08-26,North,Debit Card
7415,797,2023-02-28,2023-03-04,North,Credit Card
7416,1157,2023-10-23,2023-10-25,South,UPI
7417,830,2024-03-22,2024-03-27,South,COD
7418,569,2024-04-07,2024-04-11,West,Wallet
7419,1714,2023-05-19,2023-05-26,East,Credit Card
7420,535,2023-06-16,2023-06-18,West,Wallet
7421,1798,2023-07-12,2023-07-14,North,UPI
7422,855,2023-02-08,2023-02-20,North,Credit Card
7423,1538,2024-08-09,2024-08-11,West,UPI
7424,1372,2024-04-10,2024-04-12,South,Credit Card
7425,176,2024-06-28,2024-06-30,South,Net Banking
7426,1936,2024-11-21,2024-11-22,North,UPI
7427,1699,2024-10-04,2024-10-05,South,Net Banking
7428,601,2024-03-31,2024-04-03,South,UPI
7429,291,2023-04-10,2023-04-11,North,Credit Card
7430,1372,2024-07-15,2024-07-22,South,Net Banking
7431,1635,2023-07-14,2023-07-24,North,Debit Card
7432,1142,2023-02-16,2023-02-18,West,Debit Card
7433,600,2024-07-07,2024-07-08,West,UPI
7434,142,2024-12-23,2024-12-28,West,Debit Card
7435,1773,2024-01-29,2024-02-08,West,Debit Card
7436,706,2024-10-06,2024-10-09,West,UPI
7437,1036,2024-12-10,2024-12-12,East,Credit Card
7438,1372,2024-12-14,2024-12-16,South,UPI
7439,1168,2024-01-25,2024-01-27,East,Debit Card
7440,1714,2023-11-22,2023-11-23,West,UPI
7441,1617,2024-03-26,2024-03-29,West,Credit Card
7442,1149,2024-10-23,2024-10-24,West,Net Banking
7443,1372,2024-11-12,2024-11-14,South,UPI
7444,1239,2024-12-10,2024-12-12,West,COD
7445,736,2023-09-26,2023-09-27,North,UPI
7446,1033,2023-09-24,2023-09-25,North,Debit Card
7447,1548,2023-05-03,2023-05-06,North,UPI
7448,1773,2023-04-15,2023-04-22,East,UPI
7449,315,2024-08-09,2024-08-17,West,Credit Card
7450,1372,2024-12-26,2024-12-29,South,UPI
7451,1157,2024-10-03,2024-10-04,South,Wallet
7452,1327,2023-09-20,2023-09-23,South,UPI
7453,1372,2023-08-07,2023-08-10,South,Net Banking
7454,1372,2023-01-02,2023-01-03,South,COD
7455,1735,2024-09-24,2024-09-25,South,UPI
7456,654,2023-05-09,2023-05-10,West,COD
7457,1208,2023-08-22,2023-08-24,West,Debit Card
7458,1682,2024-11-25,2024-11-26,West,COD
7459,706,2023-03-16,2023-03-19,West,COD
7460,1304,2023-04-06,2023-04-09,South,UPI
7461,631,2024-08-29,2024-08-31,South,Credit Card
7462,1063,2023-05-22,2023-05-24,West,UPI
7463,781,2024-09-14,2024-09-19,North,UPI
7464,1989,2024-09-05,2024-09-16,South,Credit Card
7465,1328,2024-07-28,2024-07-31,South,Credit Card
7466,1608,2023-02-12,2023-02-14,West,Debit Card
7467,830,2023-08-15,2023-08-20,South,Credit Card
7468,1773,2023-03-02,2023-03-03,East,Credit Card
7469,1265,2024-07-31,2024-08-03,South,Debit Card
7470,478,2024-12-10,2024-12-18,North,Credit Card
7471,291,2023-12-23,2023-12-26,North,UPI
7472,691,2024-07-16,2024-07-19,North,Debit Card
7473,1714,2024-01-01,2024-01-04,West,Credit Card
7474,1888,2024-11-13,2024-11-28,East,Wallet
7475,518,2024-01-28,2024-01-30,West,Debit Card
7476,565,2025-01-18,2025-01-19,West,UPI
7477,417,2024-08-13,2024-08-15,East,UPI
7478,54,2023-10-28,2023-10-29,West,Wallet
7479,1372,2023-07-30,2023-07-31,South,UPI
7480,1608,2023-07-21,2023-07-28,West,Net Banking
7481,1558,2023-02-08,2023-02-12,West,UPI
7482,1372,2024-06-09,2024-06-25,South,UPI
7483,1608,2024-10-12,2024-10-13,West,Credit Card
7484,495,2024-11-09,2024-11-10,South,Net Banking
7485,611,2024-08-14,2024-08-27,East,Net Banking
7486,220,2024-09-25,2024-09-27,West,Credit Card
7487,379,2023-01-25,2023-01-26,West,Net Banking
7488,1209,2023-04-18,2023-04-24,West,Credit Card
7489,1798,2024-12-04,2024-12-08,North,UPI
7490,1720,2024-04-26,2024-04-27,West,COD
7491,706,2023-11-29,2023-11-30,South,Credit Card
7492,1506,2024-01-10,2024-01-11,West,Credit Card
7493,1372,2024-12-06,2024-12-07,South,Debit Card
7494,1208,2023-08-29,2023-09-01,West,COD
7495,637,2024-07-24,2024-08-06,East,UPI
7496,82,2024-05-22,2024-05-31,West,UPI
7497,1044,2024-01-29,2024-02-02,West,Credit Card
7498,1372,2023-08-12,2023-08-14,South,Net Banking
7499,221,2024-11-19,2024-11-20,West,UPI
7500,1372,2024-02-02,2024-02-07,South,UPI
7501,706,2024-09-19,2024-09-25,West,UPI
7502,642,2024-11-14,2024-11-17,West,COD
7503,1063,2024-11-29,2024-12-01,West,UPI
7504,1635,2023-07-27,2023-07-31,North,Credit Card
7505,389,2024-01-29,2024-02-02,South,Credit Card
7506,1651,2023-12-19,2023-12-20,West,Credit Card
7507,1562,2024-04-11,2024-04-15,South,UPI
7508,1773,2023-06-23,2023-07-02,East,Credit Card
7509,275,2024-01-18,2024-01-21,West,Credit Card
7510,839,2024-11-06,2024-11-09,North,Net Banking
7511,1261,2023-07-14,2023-07-22,East,Credit Card
7512,1372,2024-05-12,2024-05-14,South,Credit Card
7513,475,2024-10-21,2024-10-23,South,Credit Card
7514,706,2024-12-28,2024-12-29,East,Debit Card
7515,1406,2024-12-24,2024-12-26,East,Credit Card
7516,797,2023-03-09,2023-03-12,North,Credit Card
7517,1562,2024-02-23,2024-02-24,South,COD
7518,1327,2023-05-07,2023-05-09,East,Debit Card
7519,1773,2024-11-10,2024-11-11,East,Wallet
7520,1327,2024-01-18,2024-01-25,South,Debit Card
7521,1608,2023-09-11,2023-09-16,West,UPI
7522,1773,2023-10-18,2023-10-19,East,UPI
7523,1773,2024-10-18,2024-10-19,East,UPI
7524,830,2024-10-16,2024-10-18,South,UPI
7525,1506,2023-06-02,2023-06-04,West,Credit Card
7526,1372,2024-08-19,2024-08-20,East,Net Banking
7527,1130,2023-04-04,2023-04-07,North,Debit Card
7528,1881,2024-07-03,2024-07-05,South,Credit Card
7529,289,2024-03-01,2024-03-04,South,Credit Card
7530,1172,2024-11-10,2024-11-14,South,Debit Card
7531,1406,2024-12-18,2024-12-24,East,UPI
7532,82,2023-03-31,2023-04-03,East,UPI
7533,1131,2023-05-28,2023-05-31,South,UPI
7534,1327,2024-03-08,2024-03-11,South,Credit Card
7535,830,2024-01-05,2024-01-11,South,COD
7536,1986,2023-04-28,2023-04-29,East,UPI
7537,1372,2023-10-26,2023-10-28,South,Net Banking
7538,1773,2024-04-21,2024-04-23,East,UPI
7539,54,2023-03-04,2023-03-05,West,UPI
7540,1372,2024-07-27,2024-07-28,South,Net Banking
7541,432,2024-08-02,2024-08-03,East,Net Banking
7542,1372,2023-04-15,2023-04-16,South,Wallet
7543,1421,2023-12-01,2023-12-02,West,UPI
7544,1998,2023-10-23,2023-10-29,East,Credit Card
7545,62,2024-04-26,2024-04-27,West,Debit Card
7546,675,2024-08-23,2024-08-24,West,UPI
7547,282,2023-07-29,2023-08-01,East,UPI
7548,1055,2024-01-07,2024-01-16,West,COD
7549,176,2023-04-24,2023-04-25,South,Debit Card
7550,190,2023-07-03,2023-07-05,East,Credit Card
7551,1112,2023-12-12,2023-12-13,North,UPI
7552,417,2024-10-03,2024-10-22,East,Net Banking
7553,1911,2024-05-20,2024-06-14,West,Debit Card
7554,959,2024-12-19,2024-12-20,South,Credit Card
7555,1372,2023-01-17,2023-01-21,South,UPI
7556,549,2024-11-01,2024-11-07,West,UPI
7557,1055,2024-01-23,2024-01-26,West,UPI
7558,830,2023-06-12,2023-06-13,West,COD
7559,830,2024-06-21,2024-06-22,South,UPI
7560,1773,2024-10-27,2024-11-04,East,UPI
7561,156,2024-11-06,2024-11-08,South,UPI
7562,1485,2024-10-03,2024-10-05,North,Credit Card
7563,291,2024-07-30,2024-08-03,North,UPI
