order_id,order_date,year,quarter,month,region,payment_mode,category,sub_category,brand,product_id,quantity,revenue,profit,discount,margin_pct,is_return
6668,2024-07-04,2024,3,7,North,Wallet,Clothing,Accessories,UrbanFit,71,1,51.85,22.5,15,43.39,True
6669,2023-11-11,2023,4,11,South,UPI,Sports & Outdoors,Fitness,OutdoorPro,4,2,176.4,67.18,10,38.08,False
6669,2023-11-11,2023,4,11,South,UPI,Home & Kitchen,Cookware,DreamHome,183,1,367.0,158.79,0,43.27,False
6670,2023-11-21,2023,4,11,East,UPI,Clothing,Footwear,StyleCraft,366,3,555.9000000000001,244.35000000000014,15,43.96,False
6670,2023-11-21,2023,4,11,East,UPI,Clothing,Footwear,UrbanFit,110,2,122.4,52.80000000000001,10,43.14,False
6671,2024-11-22,2024,4,11,West,UPI,Clothing,Footwear,FashionHub,320,1,232.0,110.67,20,47.7,False
6671,2024-11-22,2024,4,11,West,UPI,Electronics,Cameras,NovaTech,377,2,1914.0,725.3800000000001,0,37.9,True
6672,2024-03-20,2024,1,3,East,Debit Card,Clothing,Kids' Wear,UrbanFit,413,1,90.0,49.98,0,55.53,False
6672,2024-03-20,2024,1,3,East,Debit Card,Home & Kitchen,Bedding,HomeEase,483,1,597.6,240.10000000000002,10,40.18,True
6673,2024-11-02,2024,4,11,East,UPI,Home & Kitchen,Storage,HomeEase,290,1,783.0,330.4,0,42.2,False
6673,2024-11-02,2024,4,11,East,UPI,Home & Kitchen,Cookware,KitchenKing,219,1,172.0,75.37,0,43.82,False
6674,2023-01-28,2023,1,1,East,UPI,Clothing,Accessories,ClassicWear,336,1,80.8,26.909999999999997,20,33.3,False
6674,2023-01-28,2023,1,1,East,UPI,Clothing,Women's Wear,FashionHub,498,1,249.85,144.14999999999998,5,57.69,False
6675,2024-07-08,2024,3,7,South,Net Banking,Books,Non-Fiction,StoryHouse,212,1,32.4,19.519999999999996,10,60.25,False
6675,2024-07-08,2024,3,7,South,Net Banking,Clothing,Kids' Wear,StyleCraft,31,1,201.4,108.06,5,53.65,False
6676,2023-08-20,2023,3,8,South,COD,Home & Kitchen,Storage,DreamHome,323,1,41.4,16.479999999999997,10,39.81,False
6677,2023-10-01,2023,4,10,South,COD,Books,Fiction,StoryHouse,325,1,14.4,7.69,10,53.4,False
6678,2024-10-19,2024,4,10,North,UPI,Electronics,Mobile Phones,SkyNet,374,1,1512.15,420.73,15,27.82,True
6679,2023-02-24,2023,1,2,South,UPI,Home & Kitchen,Storage,ComfortPro,425,2,144.0,43.31999999999999,10,30.08,False
6680,2023-01-31,2023,1,1,South,UPI,Clothing,Footwear,ClassicWear,174,1,264.0,142.36,0,53.92,False
6680,2023-01-31,2023,1,1,South,UPI,Sports & Outdoors,Team Sports,TrailBlazer,281,1,136.0,71.73,0,52.74,False
6681,2024-06-22,2024,2,6,South,Debit Card,Home & Kitchen,Cookware,HomeEase,487,2,838.4,157.38,20,18.77,False
6681,2024-06-22,2024,2,6,South,Debit Card,Sports & Outdoors,Yoga,SportMax,402,1,355.3,135.59,15,38.16,False
6681,2024-06-22,2024,2,6,South,Debit Card,Clothing,Kids' Wear,UrbanFit,11,2,285.0,164.56,5,57.74,False
6681,2024-06-22,2024,2,6,South,Debit Card,Sports & Outdoors,Yoga,TrailBlazer,156,1,84.6,37.82999999999999,10,44.72,False
6682,2024-11-04,2024,4,11,North,Credit Card,Electronics,Laptops,TechPro,198,2,3427.2,1094.02,15,31.92,False
6682,2024-11-04,2024,4,11,North,Credit Card,Sports & Outdoors,Fitness,TrailBlazer,350,3,618.3,266.93999999999994,10,43.17,False
6683,2024-09-05,2024,3,9,West,UPI,Clothing,Women's Wear,UrbanFit,383,3,193.79999999999998,73.07999999999998,15,37.71,False
6684,2023-07-14,2023,3,7,East,UPI,Clothing,Women's Wear,FashionHub,5,3,652.8,311.15999999999997,15,47.67,False
6685,2023-07-09,2023,3,7,West,COD,Books,Fiction,WordCraft,266,3,108.0,67.11,0,62.14,False
6685,2023-07-09,2023,3,7,West,COD,Clothing,Women's Wear,TrendSetter,8,1,195.5,102.61,15,52.49,False
6685,2023-07-09,2023,3,7,West,COD,Clothing,Accessories,TrendSetter,90,3,486.0,259.38,0,53.37,True
6686,2023-12-29,2023,4,12,East,COD,Clothing,Women's Wear,FashionHub,5,1,256.0,142.12,0,55.52,False
6686,2023-12-29,2023,4,12,East,COD,Clothing,Men's Wear,StyleCraft,354,1,145.35,70.25999999999999,5,48.34,False
6686,2023-12-29,2023,4,12,East,COD,Books,Fiction,KnowledgeFirst,362,1,30.0,18.67,0,62.23,False
6687,2024-09-11,2024,3,9,North,UPI,Clothing,Accessories,UrbanFit,239,1,253.65,108.56,5,42.8,False
6687,2024-09-11,2024,3,9,North,UPI,Electronics,Laptops,TechPro,132,1,3653.1,815.1100000000001,10,22.31,False
6688,2023-03-31,2023,1,3,South,Debit Card,Electronics,Mobile Phones,NovaTech,375,1,1644.0,630.71,0,38.36,False
6689,2024-05-14,2024,2,5,East,COD,Clothing,Accessories,FashionHub,26,1,196.65,113.57000000000001,5,57.75,False
6689,2024-05-14,2024,2,5,East,COD,Clothing,Kids' Wear,StyleCraft,185,1,119.0,54.769999999999996,0,46.03,False
6690,2023-09-30,2023,3,9,North,COD,Electronics,Mobile Phones,TechPro,494,1,2438.65,716.9000000000001,15,29.4,True
6691,2024-04-21,2024,2,4,East,COD,Clothing,Kids' Wear,TrendSetter,277,1,54.15,24.2,5,44.69,False
6692,2024-08-07,2024,3,8,West,Credit Card,Clothing,Footwear,FashionHub,320,1,290.0,168.67000000000002,0,58.16,True
6692,2024-08-07,2024,3,8,West,Credit Card,Electronics,Mobile Phones,TechPro,330,1,3921.6,1128.02,20,28.76,False
6692,2024-08-07,2024,3,8,West,Credit Card,Electronics,Laptops,TechPro,178,2,3787.2,743.8599999999997,20,19.64,False
6693,2023-07-13,2023,3,7,West,Net Banking,Books,Fiction,StoryHouse,107,1,22.0,11.86,0,53.91,False
6694,2024-07-29,2024,3,7,South,Credit Card,Books,Comics,WordCraft,133,1,71.0,45.36,0,63.89,False
6694,2024-07-29,2024,3,7,South,Credit Card,Home & Kitchen,Storage,LivingSpace,357,1,207.1,80.38,5,38.81,False
6695,2024-11-06,2024,4,11,East,Debit Card,Sports & Outdoors,Camping,OutdoorPro,371,2,345.1,144.00000000000003,15,41.73,False
6695,2024-11-06,2024,4,11,East,Debit Card,Clothing,Men's Wear,StyleCraft,249,1,219.2,107.99999999999999,20,49.27,False
6696,2023-08-19,2023,3,8,South,Debit Card,Home & Kitchen,Cookware,KitchenKing,219,3,490.20000000000005,200.31000000000006,5,40.86,False
6696,2023-08-19,2023,3,8,South,Debit Card,Home & Kitchen,Cookware,DreamHome,203,1,279.3,116.5,5,41.71,False
6696,2023-08-19,2023,3,8,South,Debit Card,Clothing,Men's Wear,UrbanFit,144,3,542.7,271.80000000000007,10,50.08,False
6696,2023-08-19,2023,3,8,South,Debit Card,Sports & Outdoors,Camping,FitLife,208,1,131.2,57.30999999999999,20,43.68,False
6697,2023-07-31,2023,3,7,West,UPI,Sports & Outdoors,Camping,TrailBlazer,424,2,828.0,384.18,0,46.4,False
6697,2023-07-31,2023,3,7,West,UPI,Books,Educational,WordCraft,188,3,133.95,78.77999999999999,5,58.81,False
6698,2023-07-06,2023,3,7,South,UPI,Clothing,Men's Wear,FashionHub,372,2,365.4,143.79999999999998,10,39.35,True
6698,2023-07-06,2023,3,7,South,UPI,Home & Kitchen,Furniture,ComfortPro,489,1,270.9,108.78999999999996,10,40.16,False
6698,2023-07-06,2023,3,7,South,UPI,Clothing,Accessories,FashionHub,436,1,130.05,56.35000000000001,15,43.33,False
6698,2023-07-06,2023,3,7,South,UPI,Sports & Outdoors,Yoga,TrailBlazer,2,1,50.15,19.25,15,38.38,False
6698,2023-07-06,2023,3,7,South,UPI,Sports & Outdoors,Camping,SportMax,422,2,74.0,38.54,0,52.08,False
6699,2023-03-26,2023,1,3,West,UPI,Books,Educational,StoryHouse,376,1,26.1,13.580000000000002,10,52.03,False
6700,2024-12-29,2024,4,12,East,Credit Card,Electronics,Mobile Phones,NovaTech,199,2,2614.6,800.26,15,30.61,True
6701,2024-05-01,2024,2,5,South,UPI,Clothing,Footwear,FashionHub,165,1,159.8,83.13000000000001,15,52.02,False
6701,2024-05-01,2024,2,5,South,UPI,Electronics,Laptops,NovaTech,440,3,6409.200000000001,750.090000000001,30,11.7,False
6702,2024-10-05,2024,4,10,East,Credit Card,Electronics,Mobile Phones,TechPro,105,2,4515.0,756.8000000000002,30,16.76,False
6702,2024-10-05,2024,4,10,East,Credit Card,Home & Kitchen,Furniture,DreamHome,423,1,76.0,27.14,5,35.71,False
6703,2023-11-30,2023,4,11,South,COD,Sports & Outdoors,Yoga,TrailBlazer,386,2,402.9,125.32,15,31.1,True
6703,2023-11-30,2023,4,11,South,COD,Clothing,Footwear,ClassicWear,408,3,313.5,157.38,5,50.2,False
6703,2023-11-30,2023,4,11,South,COD,Clothing,Women's Wear,TrendSetter,328,1,83.7,37.760000000000005,10,45.11,True
6704,2023-05-02,2023,2,5,North,UPI,Home & Kitchen,Bedding,HomeEase,151,2,714.6,279.98,10,39.18,False
6705,2023-11-09,2023,4,11,North,COD,Clothing,Accessories,StyleCraft,395,1,224.0,102.01,0,45.54,False
6705,2023-11-09,2023,4,11,North,COD,Clothing,Men's Wear,TrendSetter,92,1,182.7,78.46,10,42.94,True
6705,2023-11-09,2023,4,11,North,COD,Books,Fiction,PageTurner,433,2,40.0,23.18,0,57.95,False
6705,2023-11-09,2023,4,11,North,COD,Electronics,Laptops,TechPro,18,2,2461.5,298.4200000000001,25,12.12,True
6706,2023-12-13,2023,4,12,West,UPI,Sports & Outdoors,Yoga,OutdoorPro,454,1,182.25,57.45,25,31.52,False
6706,2023-12-13,2023,4,12,West,UPI,Home & Kitchen,Furniture,ComfortPro,389,1,499.8,95.19999999999999,30,19.05,True
6706,2023-12-13,2023,4,12,West,UPI,Electronics,Headphones,NovaTech,286,2,4209.6,-158.33999999999924,40,-3.76,False
6707,2024-08-05,2024,3,8,South,Debit Card,Home & Kitchen,Bedding,LivingSpace,317,1,361.8,106.04000000000002,10,29.31,False
6707,2024-08-05,2024,3,8,South,Debit Card,Books,Comics,PageTurner,300,2,76.0,40.68,0,53.53,False
6708,2023-04-25,2023,2,4,North,COD,Sports & Outdoors,Yoga,TrailBlazer,181,1,378.1,193.90000000000003,5,51.28,False
6709,2023-07-09,2023,3,7,West,Debit Card,Clothing,Kids' Wear,StyleCraft,293,1,84.6,39.98,10,47.26,False
6710,2023-01-03,2023,1,1,South,UPI,Clothing,Kids' Wear,TrendSetter,244,1,71.25,35.95,5,50.46,False
6710,2023-01-03,2023,1,1,South,UPI,Sports & Outdoors,Camping,FitLife,458,3,538.05,168.20999999999992,15,31.26,True
6710,2023-01-03,2023,1,1,South,UPI,Clothing,Accessories,FashionHub,436,1,153.0,79.3,0,51.83,False
6711,2024-08-30,2024,3,8,North,Credit Card,Home & Kitchen,Bedding,ComfortPro,242,1,438.0,134.92000000000002,25,30.8,False
6712,2024-04-10,2024,2,4,West,COD,Sports & Outdoors,Fitness,SportMax,143,3,463.20000000000005,182.49000000000007,20,39.4,False
6713,2024-03-04,2024,1,3,North,UPI,Electronics,Mobile Phones,NovaTech,355,1,2345.15,626.4000000000001,15,26.71,False
6713,2024-03-04,2024,1,3,North,UPI,Clothing,Men's Wear,FashionHub,485,1,210.8,95.34000000000002,15,45.23,False
6714,2023-11-15,2023,4,11,West,UPI,Sports & Outdoors,Yoga,TrailBlazer,57,1,146.3,70.71000000000001,5,48.33,False
6714,2023-11-15,2023,4,11,West,UPI,Home & Kitchen,Cookware,HomeEase,60,1,386.65,146.73999999999998,5,37.95,False
6715,2024-12-10,2024,4,12,North,UPI,Electronics,Headphones,SkyNet,393,1,607.2,145.78000000000003,20,24.01,False
6715,2024-12-10,2024,4,12,North,UPI,Clothing,Accessories,FashionHub,9,1,112.1,51.089999999999996,5,45.58,False
6716,2023-10-29,2023,4,10,West,Debit Card,Electronics,Mobile Phones,NovaTech,199,1,1538.0,630.83,0,41.02,False
6716,2023-10-29,2023,4,10,West,Debit Card,Home & Kitchen,Furniture,HomeEase,363,1,263.5,89.59,15,34.0,False
6716,2023-10-29,2023,4,10,West,Debit Card,Home & Kitchen,Storage,DreamHome,316,1,99.2,33.64,20,33.91,False
6717,2023-10-22,2023,4,10,West,Net Banking,Books,Comics,KnowledgeFirst,15,1,11.0,5.86,0,53.27,False
6717,2023-10-22,2023,4,10,West,Net Banking,Clothing,Women's Wear,StyleCraft,263,1,157.0,94.19,0,59.99,False
6718,2023-08-05,2023,3,8,South,Credit Card,Electronics,Laptops,ZoomTech,481,1,1517.6,-575.2800000000002,20,-37.91,True
6718,2023-08-05,2023,3,8,South,Credit Card,Home & Kitchen,Storage,DreamHome,222,2,872.0,430.82,0,49.41,False
6718,2023-08-05,2023,3,8,South,Credit Card,Clothing,Men's Wear,StyleCraft,247,1,199.2,83.30999999999999,20,41.82,False
6719,2024-07-22,2024,3,7,South,Credit Card,Sports & Outdoors,Fitness,SportMax,451,3,468.0,155.51999999999998,20,33.23,False
6720,2024-02-26,2024,1,2,South,Debit Card,Home & Kitchen,Furniture,LivingSpace,428,1,38.95,16.800000000000004,5,43.13,False
6721,2023-02-16,2023,1,2,North,Debit Card,Electronics,Smartwatches,TechPro,12,3,3773.7000000000003,-1925.1299999999997,30,-51.01,False
6721,2023-02-16,2023,1,2,North,Debit Card,Clothing,Accessories,TrendSetter,91,1,113.9,45.30000000000001,15,39.77,False
6722,2024-03-18,2024,1,3,North,UPI,Home & Kitchen,Furniture,HomeEase,363,1,279.0,105.09,10,37.67,False
6722,2024-03-18,2024,1,3,North,UPI,Home & Kitchen,Cookware,ComfortPro,189,1,430.4,110.25,20,25.62,False
6722,2024-03-18,2024,1,3,North,UPI,Clothing,Footwear,FashionHub,165,1,178.6,101.92999999999999,5,57.07,False
6722,2024-03-18,2024,1,3,North,UPI,Electronics,Laptops,NovaTech,440,1,2594.2,707.8299999999999,15,27.29,False
6723,2024-11-09,2024,4,11,West,Debit Card,Clothing,Men's Wear,TrendSetter,97,1,31.0,14.61,0,47.13,False
6724,2024-07-27,2024,3,7,South,Debit Card,Clothing,Accessories,StyleCraft,64,1,293.0,162.25,0,55.38,False
6725,2023-04-06,2023,2,4,East,Credit Card,Sports & Outdoors,Camping,SportMax,69,1,284.05,116.96000000000001,5,41.18,False
6726,2024-05-22,2024,2,5,East,Credit Card,Home & Kitchen,Cookware,LivingSpace,179,1,541.0,191.95,0,35.48,False
6727,2023-12-02,2023,4,12,North,UPI,Clothing,Women's Wear,StyleCraft,263,1,157.0,94.19,0,59.99,True
6727,2023-12-02,2023,4,12,North,UPI,Books,Fiction,LearnHub,356,1,66.0,41.15,0,62.35,False
6727,2023-12-02,2023,4,12,North,UPI,Books,Fiction,KnowledgeFirst,362,1,30.0,18.67,0,62.23,False
6727,2023-12-02,2023,4,12,North,UPI,Sports & Outdoors,Yoga,FitLife,268,1,383.4,186.67999999999998,10,48.69,False
6728,2023-02-11,2023,1,2,North,Debit Card,Clothing,Women's Wear,TrendSetter,295,1,115.6,52.379999999999995,15,45.31,False
6729,2024-09-18,2024,3,9,East,COD,Sports & Outdoors,Camping,ActiveGear,229,1,436.5,195.7,10,44.83,False
6729,2024-09-18,2024,3,9,East,COD,Home & Kitchen,Decor,LivingSpace,196,2,328.7,138.04,5,42.0,False
6729,2024-09-18,2024,3,9,East,COD,Sports & Outdoors,Team Sports,ActiveGear,173,1,56.05,27.609999999999996,5,49.26,True
6730,2024-12-07,2024,4,12,East,Credit Card,Electronics,Smartwatches,NovaTech,291,1,1272.6,329.77999999999986,10,25.91,False
6730,2024-12-07,2024,4,12,East,Credit Card,Books,Non-Fiction,StoryHouse,212,1,34.2,21.32,5,62.34,False
6730,2024-12-07,2024,4,12,East,Credit Card,Clothing,Women's Wear,UrbanFit,47,1,177.3,77.61000000000001,10,43.77,False
6731,2024-05-22,2024,2,5,South,Wallet,Books,Comics,PageTurner,351,1,23.4,11.29,10,48.25,False
6732,2024-07-07,2024,3,7,West,COD,Home & Kitchen,Bedding,LivingSpace,317,1,361.8,106.04000000000002,10,29.31,False
6732,2024-07-07,2024,3,7,West,COD,Clothing,Women's Wear,UrbanFit,16,1,81.9,34.59,10,42.23,True
6733,2024-12-27,2024,4,12,South,UPI,Books,Magazines,KnowledgeFirst,240,3,125.39999999999999,71.28,5,56.84,False
6733,2024-12-27,2024,4,12,South,UPI,Electronics,Smartwatches,TechPro,76,1,2527.05,657.9200000000001,15,26.04,False
6734,2024-04-25,2024,2,4,East,UPI,Sports & Outdoors,Cycling,OutdoorPro,491,3,1093.5,479.64,10,43.86,True
6735,2023-08-04,2023,3,8,North,UPI,Sports & Outdoors,Fitness,FitLife,48,1,386.65,186.96999999999997,5,48.36,False
6736,2023-09-27,2023,3,9,North,Debit Card,Clothing,Women's Wear,ClassicWear,282,1,292.0,158.42,0,54.25,False
6736,2023-09-27,2023,3,9,North,Debit Card,Clothing,Men's Wear,StyleCraft,352,1,214.0,98.8,0,46.17,False
6737,2024-07-22,2024,3,7,South,Credit Card,Clothing,Accessories,FashionHub,9,1,100.3,39.29,15,39.17,False
6738,2024-02-09,2024,1,2,South,Wallet,Clothing,Women's Wear,TrendSetter,411,2,250.0,116.69999999999999,0,46.68,False
6739,2023-01-31,2023,1,1,North,Credit Card,Sports & Outdoors,Fitness,SportMax,315,3,1206.0,260.9100000000001,25,21.63,False
6739,2023-01-31,2023,1,1,North,Credit Card,Clothing,Women's Wear,TrendSetter,295,1,115.6,52.379999999999995,15,45.31,False
6739,2023-01-31,2023,1,1,North,Credit Card,Electronics,Cameras,TechPro,360,1,1897.6,544.78,20,28.71,False
6740,2024-11-09,2024,4,11,South,UPI,Books,Magazines,KnowledgeFirst,311,3,174.0,97.08,0,55.79,False
6740,2024-11-09,2024,4,11,South,UPI,Home & Kitchen,Bedding,DreamHome,292,1,60.0,24.590000000000003,0,40.98,False
6740,2024-11-09,2024,4,11,South,UPI,Sports & Outdoors,Cycling,SportMax,496,3,1122.9,500.10000000000014,5,44.54,False
6741,2023-04-23,2023,2,4,West,Debit Card,Clothing,Kids' Wear,TrendSetter,277,1,48.45,18.500000000000004,15,38.18,False
6742,2024-08-08,2024,3,8,West,Net Banking,Books,Fiction,StoryHouse,464,1,29.7,15.19,10,51.14,True
6743,2023-06-26,2023,2,6,North,COD,Clothing,Footwear,UrbanFit,302,1,172.0,102.73,0,59.73,False
6744,2024-05-30,2024,2,5,North,COD,Clothing,Accessories,TrendSetter,90,1,153.9,78.36,5,50.92,False
6744,2024-05-30,2024,2,5,North,COD,Electronics,Cameras,NovaTech,21,1,2745.5,878.44,15,32.0,True
6745,2024-12-29,2024,4,12,East,Credit Card,Home & Kitchen,Bedding,HomeEase,131,1,153.9,51.96000000000001,5,33.76,False
6745,2024-12-29,2024,4,12,East,Credit Card,Clothing,Men's Wear,TrendSetter,116,1,161.1,67.38,10,41.82,False
6745,2024-12-29,2024,4,12,East,Credit Card,Clothing,Men's Wear,StyleCraft,354,1,130.05,54.96000000000001,15,42.26,False
6745,2024-12-29,2024,4,12,East,Credit Card,Electronics,Smartwatches,TechPro,12,1,1617.3,-282.30999999999995,10,-17.46,False
6746,2024-10-17,2024,4,10,South,Credit Card,Home & Kitchen,Bedding,DreamHome,231,1,456.0,224.79,0,49.3,False
6747,2024-08-21,2024,3,8,North,Debit Card,Sports & Outdoors,Camping,OutdoorPro,275,1,289.85,121.86000000000001,15,42.04,False
6748,2023-01-08,2023,1,1,South,Wallet,Electronics,Cameras,NovaTech,53,1,1933.5,496.5899999999999,25,25.68,False
6748,2023-01-08,2023,1,1,South,Wallet,Sports & Outdoors,Cycling,OutdoorPro,491,1,405.0,200.38,0,49.48,False
6748,2023-01-08,2023,1,1,South,Wallet,Clothing,Accessories,StyleCraft,123,2,361.6,174.72000000000003,20,48.32,False
6749,2023-07-23,2023,3,7,South,Net Banking,Sports & Outdoors,Camping,OutdoorPro,371,2,406.0,204.9,0,50.47,False
6750,2023-04-30,2023,2,4,North,UPI,Home & Kitchen,Decor,KitchenKing,25,2,664.0,136.74,20,20.59,False
6750,2023-04-30,2023,2,4,North,UPI,Books,Magazines,PageTurner,434,1,23.75,11.47,5,48.29,False
6751,2024-11-24,2024,4,11,South,UPI,Home & Kitchen,Storage,HomeEase,290,1,665.55,212.94999999999993,15,32.0,True
6751,2024-11-24,2024,4,11,South,UPI,Clothing,Kids' Wear,StyleCraft,31,1,212.0,118.66,0,55.97,False
6751,2024-11-24,2024,4,11,South,UPI,Sports & Outdoors,Fitness,SportMax,315,1,482.4,167.37,10,34.7,False
6752,2023-09-30,2023,3,9,North,Credit Card,Home & Kitchen,Storage,LivingSpace,357,2,436.0,182.56,0,41.87,False
6753,2023-03-14,2023,1,3,West,Debit Card,Home & Kitchen,Bedding,KitchenKing,273,1,39.0,13.739999999999998,0,35.23,False
6754,2024-09-02,2024,3,9,North,UPI,Sports & Outdoors,Yoga,FitLife,3,1,589.0,290.06,0,49.25,False
6755,2024-04-23,2024,2,4,East,Debit Card,Electronics,Mobile Phones,Electra,284,1,1530.75,259.0799999999999,25,16.93,True
6756,2024-10-22,2024,4,10,West,Wallet,Home & Kitchen,Furniture,ComfortPro,489,1,285.95,123.83999999999997,5,43.31,False
6756,2024-10-22,2024,4,10,West,Wallet,Electronics,Smartwatches,Electra,255,3,7438.200000000001,1210.2300000000014,30,16.27,True
6756,2024-10-22,2024,4,10,West,Wallet,Electronics,Cameras,ZoomTech,456,1,1633.0,-426.1700000000001,50,-26.1,False
6757,2024-06-16,2024,2,6,East,Debit Card,Electronics,Mobile Phones,NovaTech,355,1,1931.3,212.54999999999995,30,11.01,True
6757,2024-06-16,2024,2,6,East,Debit Card,Clothing,Women's Wear,ClassicWear,420,1,194.4,90.76,10,46.69,False
6758,2024-02-27,2024,1,2,West,Net Banking,Electronics,Mobile Phones,NovaTech,112,2,3321.5,-115.96000000000004,35,-3.49,False
6758,2024-02-27,2024,1,2,West,Net Banking,Sports & Outdoors,Fitness,SportMax,315,2,964.8,334.74,10,34.7,False
6759,2024-04-22,2024,2,4,South,Credit Card,Books,Educational,WordCraft,261,1,27.0,14.44,0,53.48,False
6759,2024-04-22,2024,2,4,South,Credit Card,Electronics,Cameras,NovaTech,223,1,939.6,263.74,10,28.07,False
6759,2024-04-22,2024,2,4,South,Credit Card,Clothing,Footwear,StyleCraft,202,3,297.0,136.68,0,46.02,False
6759,2024-04-22,2024,2,4,South,Credit Card,Books,Comics,StoryHouse,289,1,29.0,14.89,0,51.34,False
6760,2023-12-03,2023,4,12,North,Credit Card,Electronics,Smartwatches,NovaTech,166,1,1651.0,-218.02999999999997,0,-13.21,False
6760,2023-12-03,2023,4,12,North,Credit Card,Clothing,Men's Wear,TrendSetter,459,3,715.5,367.71,10,51.39,True
6760,2023-12-03,2023,4,12,North,Credit Card,Home & Kitchen,Furniture,DreamHome,164,1,96.3,37.72,10,39.17,False
6760,2023-12-03,2023,4,12,North,Credit Card,Clothing,Men's Wear,UrbanFit,68,1,37.0,20.14,0,54.43,False
6761,2023-10-22,2023,4,10,West,Debit Card,Sports & Outdoors,Team Sports,TrailBlazer,391,1,141.0,77.53999999999999,0,54.99,False
6761,2023-10-22,2023,4,10,West,Debit Card,Home & Kitchen,Bedding,DreamHome,115,1,391.5,112.32999999999998,25,28.69,False
6762,2025-02-11,2025,1,2,East,UPI,Electronics,Laptops,TechPro,132,2,5276.7,-399.27999999999975,35,-7.57,True
6762,2025-02-11,2025,1,2,East,UPI,Clothing,Footwear,TrendSetter,79,2,181.8,87.38000000000001,10,48.06,False
6763,2024-10-19,2024,4,10,West,Debit Card,Sports & Outdoors,Fitness,FitLife,149,1,340.0,145.26,20,42.72,False
6763,2024-10-19,2024,4,10,West,Debit Card,Home & Kitchen,Storage,ComfortPro,425,1,72.0,21.659999999999997,10,30.08,False
6763,2024-10-19,2024,4,10,West,Debit Card,Clothing,Men's Wear,TrendSetter,92,1,172.55,68.31000000000002,15,39.59,False
6763,2024-10-19,2024,4,10,West,Debit Card,Electronics,Laptops,Electra,448,2,2962.3,-325.4199999999996,45,-10.99,False
6764,2023-09-24,2023,3,9,North,Debit Card,Clothing,Footwear,FashionHub,314,1,79.9,-22.409999999999997,15,-28.05,False
6765,2023-12-08,2023,4,12,South,UPI,Sports & Outdoors,Yoga,ActiveGear,127,1,199.5,87.26,5,43.74,False
6765,2023-12-08,2023,4,12,South,UPI,Clothing,Kids' Wear,FashionHub,406,1,26.1,12.360000000000001,10,47.36,True
6765,2023-12-08,2023,4,12,South,UPI,Home & Kitchen,Decor,HomeEase,62,1,343.4,134.32999999999998,15,39.12,False
6765,2023-12-08,2023,4,12,South,UPI,Home & Kitchen,Cookware,DreamHome,55,2,684.0,269.62,10,39.42,False
6766,2023-01-10,2023,1,1,East,Credit Card,Electronics,Mobile Phones,NovaTech,112,1,1916.25,197.51999999999998,25,10.31,False
6766,2023-01-10,2023,1,1,East,Credit Card,Books,Non-Fiction,StoryHouse,264,1,31.5,18.16,10,57.65,False
6766,2023-01-10,2023,1,1,East,Credit Card,Books,Comics,KnowledgeFirst,15,2,20.9,10.62,5,50.81,False
6766,2023-01-10,2023,1,1,East,Credit Card,Books,Magazines,LearnHub,259,1,16.15,8.619999999999997,5,53.37,False
6767,2023-12-27,2023,4,12,South,Wallet,Home & Kitchen,Cookware,KitchenKing,219,1,146.2,49.56999999999999,15,33.91,False
6767,2023-12-27,2023,4,12,South,Wallet,Clothing,Accessories,ClassicWear,479,1,197.1,-27.97,10,-14.19,False
6768,2024-05-14,2024,2,5,East,Credit Card,Clothing,Footwear,FashionHub,220,1,176.8,92.09000000000002,15,52.09,True
6768,2024-05-14,2024,2,5,East,Credit Card,Sports & Outdoors,Yoga,ActiveGear,452,1,136.8,64.97000000000001,5,47.49,False
6768,2024-05-14,2024,2,5,East,Credit Card,Sports & Outdoors,Camping,SportMax,69,3,852.1500000000001,350.8800000000001,5,41.18,True
6768,2024-05-14,2024,2,5,East,Credit Card,Books,Fiction,WordCraft,266,1,36.0,22.369999999999997,0,62.14,False
6768,2024-05-14,2024,2,5,East,Credit Card,Electronics,Laptops,SkyNet,340,2,4654.5,858.6599999999999,25,18.45,False
6769,2024-03-28,2024,1,3,East,UPI,Clothing,Men's Wear,UrbanFit,272,1,149.4,70.72,10,47.34,True
6769,2024-03-28,2024,1,3,East,UPI,Electronics,Headphones,NovaTech,287,1,987.7,327.73,15,33.18,False
6769,2024-03-28,2024,1,3,East,UPI,Home & Kitchen,Storage,KitchenKing,80,1,436.5,136.23000000000002,10,31.21,False
6769,2024-03-28,2024,1,3,East,UPI,Electronics,Smartwatches,TechPro,76,1,2229.75,360.6199999999999,25,16.17,False
6770,2023-05-30,2023,2,5,West,Credit Card,Clothing,Footwear,StyleCraft,279,1,150.1,71.16999999999999,5,47.42,False
6770,2023-05-30,2023,2,5,West,Credit Card,Home & Kitchen,Bedding,DreamHome,500,1,87.2,30.440000000000005,20,34.91,False
6771,2024-06-25,2024,2,6,North,UPI,Electronics,Laptops,TechPro,430,1,3006.45,850.8599999999997,15,28.3,False
6771,2024-06-25,2024,2,6,North,UPI,Clothing,Footwear,ClassicWear,130,1,100.8,54.099999999999994,10,53.67,False
6772,2024-09-09,2024,3,9,East,COD,Sports & Outdoors,Yoga,TrailBlazer,156,3,267.9,127.58999999999997,5,47.63,False
6772,2024-09-09,2024,3,9,East,COD,Electronics,Smartwatches,ZoomTech,419,2,4287.4,795.2399999999998,15,18.55,True
